Gene	Is_Overlapped_gene(1,0)	Number_Overlapped_gene	Is_Unique_gene(1,0)	Longest_transcript	TPM_mean	TPM_sd	TPM_rsd	TPM_max	TPM_min
TraesCS1A02G150000	0	0	1	TraesCS1A02G150000.1	0.49259093	0.29947203	0.6079528	1.3363217	0.027450234
TraesCS1A02G150100	0	0	1	TraesCS1A02G150100.1	10.687774	11.293899	1.056712	48.464535	0.11392603
TraesCS1A02G150200	0	0	1	TraesCS1A02G150200.1	1.954945	1.8706585	0.9568855	8.17083	0.20974897
TraesCS1A02G150300	0	0	1	TraesCS1A02G150300.1	0.0039984025	0.017041085	4.2619734	0.087873586	0.0
TraesCS1A02G150400	0	0	1	TraesCS1A02G150400.1	3.8876226	3.7715263	0.97013694	13.2224	0.0
TraesCS1A02G150500	0	0	1	TraesCS1A02G150500.1	1.6131703	3.2170405	1.994235	19.366	0.068891
TraesCS1A02G150600	0	0	1	TraesCS1A02G150600.1	16.44239	5.432925	0.33042186	29.392	6.5014
TraesCS1A02G150700	0	0	1	TraesCS1A02G150700.1	3.1011715	18.11033	5.839835	107.1792	0.0
TraesCS1A02G150800	0	0	1	TraesCS1A02G150800.1	2.7636366	4.2614603	1.5419756	19.868366	0.0
TraesCS1A02G150900	0	0	1	TraesCS1A02G150900.1	20.219536	36.475704	1.8039832	163.459	0.07286053
TraesCS1A02G151000	0	0	1	TraesCS1A02G151000.1	0.048813462	0.1434561	2.9388635	0.85465	0.0
TraesCS1A02G151100	0	0	1	TraesCS1A02G151100.1	4.025979	1.0197469	0.25329167	5.577727	1.2602327
TraesCS1A02G151200	0	0	1	TraesCS1A02G151200.1	3.9630754	2.6892648	0.6785802	9.679963	0.8840917
TraesCS1A02G151300	0	0	1	TraesCS1A02G151300.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G151400	0	0	1	TraesCS1A02G151400.1	0.040923007	0.041846275	1.0225611	0.13653176	0.0
TraesCS1A02G151500	0	0	1	TraesCS1A02G151500.1	5.370087	3.840492	0.7151638	18.886667	0.34427866
TraesCS1A02G151600	0	0	1	TraesCS1A02G151600.1	1.1948465	1.1911355	0.9968941	5.28966	0.016782233
TraesCS1A02G151700	0	0	1	TraesCS1A02G151700.1	2.0893905	0.88670987	0.4243869	3.9881368	0.51881033
TraesCS1A02G151900	0	0	1	TraesCS1A02G151900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G152000	0	0	1	TraesCS1A02G152000.5	0.017831663	0.030639086	1.7182406	0.118704334	0.0
TraesCS1A02G152100	0	0	1	TraesCS1A02G152100.1	1.9645947	3.1913214	1.6244171	12.075354	0.0071607167
TraesCS1A02G152200	0	0	1	TraesCS1A02G152200.3	3.3364513	1.1646265	0.34906146	7.41957	1.24459
TraesCS1A02G152300	0	0	1	TraesCS1A02G152300.1	0.3551536	0.18650381	0.52513564	0.75920814	0.0648113
TraesCS1A02G152400	0	0	1	TraesCS1A02G152400.1	0.18055439	0.71950495	3.9849763	4.2849035	0.0
TraesCS1A02G152500	0	0	1	TraesCS1A02G152500.1	0.81643564	0.38494486	0.47149444	1.6542833	0.0
TraesCS1A02G152600	0	0	1	TraesCS1A02G152600.1	16.12128	18.735222	1.1621423	54.047733	0.0
TraesCS1A02G152700	0	0	1	TraesCS1A02G152700.1	0.0047770664	0.028261507	5.91608	0.16719733	0.0
TraesCS1A02G152800	0	0	1	TraesCS1A02G152800.1	23.620186	44.537586	1.8855731	213.08731	0.0
TraesCS1A02G152900	0	0	1	TraesCS1A02G152900.1	4.398652	1.3110281	0.29805222	7.5982633	0.865749
TraesCS1A02G153000	0	0	1	TraesCS1A02G153000.1	1.0904019	1.5307649	1.4038539	7.9949164	0.0
TraesCS1A02G153100	0	0	1	TraesCS1A02G153100.1	3.9746325	3.618989	0.9105217	12.4568	0.39530054
TraesCS1A02G153200	0	0	1	TraesCS1A02G153200.1	0.008894557	0.022373142	2.5153744	0.100961335	0.0
TraesCS1A02G153300	0	0	1	TraesCS1A02G153300.1	14.322583	7.027683	0.4906715	29.000067	3.7965534
TraesCS1A02G153400	0	0	1	TraesCS1A02G153400.1	1.2129259	6.432239	5.3030767	38.125034	0.0
TraesCS1A02G153500	0	0	1	TraesCS1A02G153500.1	0.18514407	0.0812645	0.43892577	0.38555068	0.041623533
TraesCS1A02G153600	0	0	1	TraesCS1A02G153600.1	13.597675	6.697033	0.4925131	38.98	2.2415466
TraesCS1A02G153700	0	0	1	TraesCS1A02G153700.1	3.7490158	1.6672784	0.4447243	10.571647	1.1367266
TraesCS1A02G153800	0	0	1	TraesCS1A02G153800.1	0.18557122	0.26887748	1.4489179	1.051931	0.0
TraesCS1A02G153900	0	0	1	TraesCS1A02G153900.1	17.727348	5.2130203	0.29406655	30.213667	6.624133
TraesCS1A02G154000	0	0	1	TraesCS1A02G154000.1	0.34633815	0.47203928	1.3629433	2.65531	0.0
TraesCS1A02G154100	0	0	1	TraesCS1A02G154100.1	1.30508	0.8773338	0.6722452	4.0113435	0.0
TraesCS1A02G154200	0	0	1	TraesCS1A02G154200.1	5.845206	1.9881209	0.34012845	11.358867	2.1108034
TraesCS1A02G154300	0	0	1	TraesCS1A02G154300.3	5.3494534	1.7180003	0.32115436	11.508977	2.5330434
TraesCS1A02G154400	0	0	1	TraesCS1A02G154400.1	5.979952	3.302534	0.5522677	17.951767	0.751047
TraesCS1A02G154500	0	0	1	TraesCS1A02G154500.1	1.4858826	0.72071517	0.4850418	3.6252763	0.102973334
TraesCS1A02G154600	0	0	1	TraesCS1A02G154600.1	1.7890172	0.5349495	0.29901862	3.4359167	0.705339
TraesCS1A02G154700	0	0	1	TraesCS1A02G154700.1	1.5696937	0.53850603	0.3430644	2.92892	0.55955434
TraesCS1A02G154800	0	0	1	TraesCS1A02G154800.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G154900	0	0	1	TraesCS1A02G154900.1	0.4441172	1.1641068	2.6211703	6.1080017	0.0
TraesCS1A02G155000	0	0	1	TraesCS1A02G155000.2	0.8002543	0.9401845	1.1748571	4.675697	0.0457001
TraesCS1A02G155200	0	0	1	TraesCS1A02G155200.1	293.694	101.39923	0.34525472	567.1923	92.490234
TraesCS1A02G155300	0	0	1	TraesCS1A02G155300.1	0.005220878	0.020180957	3.8654335	0.0902316	0.0
TraesCS1A02G155400	0	0	1	TraesCS1A02G155400.1	0.029948115	0.15837525	5.288321	0.9370277	0.0
TraesCS1A02G155500	0	0	1	TraesCS1A02G155500.1	1.5297196	0.62653226	0.40957326	3.33718	0.52242166
TraesCS1A02G155600	0	0	1	TraesCS1A02G155600.1	3.9051504	1.842932	0.47192344	10.46125	1.6869934
TraesCS1A02G155700	0	0	1	TraesCS1A02G155700.1	0.8817151	0.9020879	1.0231059	5.473873	0.071621336
TraesCS1A02G155800	0	0	1	TraesCS1A02G155800.1	0.06460708	0.11468035	1.7750431	0.44861233	0.0
TraesCS1A02G155900	0	0	1	TraesCS1A02G155900.1	2.1570768	1.0330533	0.47891355	4.74218	0.71203035
TraesCS1A02G156000	0	0	1	TraesCS1A02G156000.1	1.0765648	0.59094036	0.54891294	3.2627432	0.0597761
TraesCS1A02G156100	0	0	1	TraesCS1A02G156100.1	4.303114	4.4869843	1.0427297	19.2067	0.054253668
TraesCS1A02G156200	0	0	1	TraesCS1A02G156200.1	3.352814	1.2883832	0.3842692	6.141733	1.14171
TraesCS1A02G156300	0	0	1	TraesCS1A02G156300.1	12.271112	3.9972267	0.3257428	19.9163	3.0144334
TraesCS1A02G156400	0	0	1	TraesCS1A02G156400.1	3.7543879	4.041092	1.076365	14.02878	0.047727533
TraesCS1A02G156500	0	0	1	TraesCS1A02G156500.1	3.5720115	1.8835198	0.52729946	6.9923635	0.370536
TraesCS1A02G156600	0	0	1	TraesCS1A02G156600.1	6.1418653	3.9130554	0.6371119	19.683466	1.6409117
TraesCS1A02G156700	0	0	1	TraesCS1A02G156700.1	0.036572184	0.055499863	1.517543	0.21209817	0.0
TraesCS1A02G156800	0	0	1	TraesCS1A02G156800.1	6.1703566E-4	0.0028339778	4.592891	0.015955416	0.0
TraesCS1A02G156900	0	0	1	TraesCS1A02G156900.1	0.2791307	0.25785378	0.9237743	1.1229206	0.0
TraesCS1A02G157000	0	0	1	TraesCS1A02G157000.1	0.49181452	0.60902154	1.2383156	2.3962467	0.0
TraesCS1A02G157100	0	0	1	TraesCS1A02G157100.1	5.8372703	4.800584	0.8224022	14.773662	0.139821
TraesCS1A02G157200	0	0	1	TraesCS1A02G157200.1	0.29171547	0.23076236	0.7910529	0.7520615	0.0109354
TraesCS1A02G157300	0	0	1	TraesCS1A02G157300.1	0.006206156	0.020686142	3.333165	0.10276933	0.0
TraesCS1A02G157400	0	0	1	TraesCS1A02G157400.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G157500	0	0	1	TraesCS1A02G157500.1	8.22784	3.470869	0.42184448	16.1551	2.2780833
TraesCS1A02G157600	0	0	1	TraesCS1A02G157600.1	3.2192376	2.261592	0.70252407	13.881833	0.952023
TraesCS1A02G157700	0	0	1	TraesCS1A02G157700.3	3.4196832	2.2952023	0.671174	8.335753	0.750586
TraesCS1A02G157800	0	0	1	TraesCS1A02G157800.1	2.9027417	3.4559927	1.1905961	19.157333	0.121964335
TraesCS1A02G157900	0	0	1	TraesCS1A02G157900.1	3.149903	3.2586954	1.0345383	14.696584	0.306167
TraesCS1A02G158100	0	0	1	TraesCS1A02G158100.1	0.011292838	0.032412633	2.8701937	0.14692016	0.0
TraesCS1A02G158200	0	0	1	TraesCS1A02G158200.1	1.1254578	1.5301918	1.3596172	5.7963567	0.0
TraesCS1A02G158300	0	0	1	TraesCS1A02G158300.1	35.42934	16.035604	0.45260808	79.70917	10.387337
TraesCS1A02G158400	0	0	1	TraesCS1A02G158400.1	3.585947	1.6901433	0.47132415	7.511123	0.926668
TraesCS1A02G158500	0	0	1	TraesCS1A02G158500.1	8.631405	4.755957	0.55100614	20.9294	1.4130157
TraesCS1A02G158600	0	0	1	TraesCS1A02G158600.2	17.672768	15.930677	0.9014251	59.570034	0.89924866
TraesCS1A02G158700	0	0	1	TraesCS1A02G158700.1	30.443733	19.056482	0.6259574	75.94244	5.918
TraesCS1A02G158800	0	0	1	TraesCS1A02G158800.1	4.2173424	2.5167584	0.5967641	10.92033	0.55658364
TraesCS1A02G158900	0	0	1	TraesCS1A02G158900.1	5.514645	1.3935012	0.252691	7.9525833	2.5493867
TraesCS1A02G159000	0	0	1	TraesCS1A02G159000.1	0.00477872	0.019811803	4.1458387	0.0924981	0.0
TraesCS1A02G159100	0	0	1	TraesCS1A02G159100.1	140.41788	119.70162	0.8524671	449.12567	23.8985
TraesCS1A02G159200	0	0	1	TraesCS1A02G159200.1	0.86576205	0.7890941	0.91144454	3.5842233	0.0071611335
TraesCS1A02G159300	0	0	1	TraesCS1A02G159300.2	71.746155	30.164812	0.42043805	152.68266	7.290827
TraesCS1A02G159400	0	0	1	TraesCS1A02G159400.1	2.6644597	0.7896985	0.29638225	5.2615433	1.451848
TraesCS1A02G159500	0	0	1	TraesCS1A02G159500.2	0.03763828	0.091327265	2.4264464	0.46649882	0.0
TraesCS1A02G159600	0	0	1	TraesCS1A02G159600.1	1.6346589	3.2828484	2.0082772	15.734746	0.0
TraesCS1A02G159700	0	0	1	TraesCS1A02G159700.1	0.075970456	0.04701103	0.6188067	0.18986367	0.006460633
TraesCS1A02G159800	0	0	1	TraesCS1A02G159800.1	0.009303343	0.031895265	3.428366	0.15907167	0.0
TraesCS1A02G159900	0	0	1	TraesCS1A02G159900.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G160000	0	0	1	TraesCS1A02G160000.1	0.29826626	0.14292935	0.4792005	0.7653973	0.0
TraesCS1A02G160100	0	0	1	TraesCS1A02G160100.1	0.7424868	0.38331163	0.5162538	2.28925	0.091648236
TraesCS1A02G160200	0	0	1	TraesCS1A02G160200.2	2.0295534	1.2356408	0.60882396	6.071153	0.029988067
TraesCS1A02G160300	0	0	1	TraesCS1A02G160300.1	3.233816	18.973017	5.867068	112.27264	0.0030627833
TraesCS1A02G160400	0	0	1	TraesCS1A02G160400.1	4.478829	2.425783	0.54161096	10.200167	0.40721366
TraesCS1A02G160500	0	0	1	TraesCS1A02G160500.1	0.54497695	0.3501915	0.6425804	1.286415	0.0
TraesCS1A02G160600	0	0	1	TraesCS1A02G160600.1	6.0929046	1.8480284	0.30330828	9.308026	1.48021
TraesCS1A02G160700	0	0	1	TraesCS1A02G160700.1	3.916873	2.394133	0.6112358	11.52161	0.39944166
TraesCS1A02G160800	0	0	1	TraesCS1A02G160800.1	1.5056458	0.61184937	0.40637004	3.4439566	0.629493
TraesCS1A02G160900	1	1	1	TraesCS1A02G160900.1	0.15902469	0.3032659	1.9070365	1.4671466	0.0
TraesCS1A02G161000	1	1	1	TraesCS1A02G161000.1	0.15620524	0.20188144	1.2924113	0.725514	0.0
TraesCS1A02G161100	0	0	1	TraesCS1A02G161100.1	0.009119866	0.014115339	1.5477571	0.064764865	0.0
TraesCS1A02G161200	0	0	1	TraesCS1A02G161200.1	4.517748	12.087564	2.6755729	71.477036	0.0110447
TraesCS1A02G161300	0	0	1	TraesCS1A02G161300.1	14.965938	6.8183284	0.4555898	34.122665	1.1009953
TraesCS1A02G161400	0	0	1	TraesCS1A02G161400.1	1.8284583	2.5013282	1.3679985	8.225587	0.0
TraesCS1A02G161500	0	0	1	TraesCS1A02G161500.1	0.010937329	0.043750376	4.000097	0.24362117	0.0
TraesCS1A02G161600	0	0	1	TraesCS1A02G161600.1	0.028149359	0.066508524	2.3627014	0.31452417	0.0
TraesCS1A02G161700	0	0	1	TraesCS1A02G161700.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G161800	0	0	1	TraesCS1A02G161800.1	0.04196965	0.06094319	1.4520776	0.283613	0.0
TraesCS1A02G161900	0	0	1	TraesCS1A02G161900.1	42.33957	21.830973	0.5156163	98.477036	3.0935333
TraesCS1A02G162000	0	0	1	TraesCS1A02G162000.1	0.011971451	0.018585874	1.5525165	0.06611217	0.0
TraesCS1A02G162100	0	0	1	TraesCS1A02G162100.1	0.13404499	0.09708421	0.72426593	0.48790732	0.0
TraesCS1A02G162200	0	0	1	TraesCS1A02G162200.1	0.049638923	0.059206802	1.1927495	0.25569576	0.0
TraesCS1A02G162300	0	0	1	TraesCS1A02G162300.2	2.9134037	1.070655	0.3674928	5.3431735	1.341795
TraesCS1A02G162400	0	0	1	TraesCS1A02G162400.1	5.2352195	1.7275097	0.32997847	11.67558	2.48921
TraesCS1A02G162500	0	0	1	TraesCS1A02G162500.1	0.58354145	1.1874766	2.034948	4.938305	0.0
TraesCS1A02G162600	0	0	1	TraesCS1A02G162600.1	0.5612459	0.3182107	0.56697196	1.2824397	0.011642067
TraesCS1A02G162700	0	0	1	TraesCS1A02G162700.1	13.084714	59.749367	4.566349	336.75583	0.0
TraesCS1A02G162800	0	0	1	TraesCS1A02G162800.1	0.2103848	0.2735832	1.3003944	1.363164	0.0
TraesCS1A02G163000	0	0	1	TraesCS1A02G163000.1	0.05529834	0.07342814	1.3278544	0.27314875	0.0
TraesCS1A02G163100	0	0	1	TraesCS1A02G163100.2	0.0012652547	0.007485348	5.91608	0.044283915	0.0
TraesCS1A02G163200	0	0	1	TraesCS1A02G163200.1	9.963687	5.8722835	0.5893686	23.024	2.5506034
TraesCS1A02G163400	0	0	1	TraesCS1A02G163400.2	4.7987704	3.3888667	0.7061948	17.430933	0.019578766
TraesCS1A02G163500	0	0	1	TraesCS1A02G163500.1	1.8074957	0.67715085	0.37463483	3.4146266	0.39490867
TraesCS1A02G163600	0	0	1	TraesCS1A02G163600.1	0.6478046	0.39835432	0.61492974	1.5735433	0.06440833
TraesCS1A02G163700	0	0	1	TraesCS1A02G163700.1	0.012437684	0.032847494	2.6409652	0.17488533	0.0
TraesCS1A02G163800	0	0	1	TraesCS1A02G163800.1	0.3186284	0.26989493	0.8470523	1.226713	0.0
TraesCS1A02G163900	0	0	1	TraesCS1A02G163900.1	5.8297305	4.2337575	0.72623557	25.095833	1.2158333
TraesCS1A02G164000	0	0	1	TraesCS1A02G164000.1	12.546043	3.8386996	0.30596894	23.255434	6.2567534
TraesCS1A02G164100	0	0	1	TraesCS1A02G164100.1	0.0020806324	0.012309186	5.91608	0.07282213	0.0
TraesCS1A02G164200	0	0	1	TraesCS1A02G164200.1	0.39906305	0.38154832	0.95611036	1.5827895	4.3635E-10
TraesCS1A02G164300	0	0	1	TraesCS1A02G164300.1	1.0672477	0.7297675	0.6837845	2.329295	0.042431965
TraesCS1A02G164400	0	0	1	TraesCS1A02G164400.1	3.4213033	1.8791801	0.54925853	12.104366	1.1106533
TraesCS1A02G164500	0	0	1	TraesCS1A02G164500.1	0.05926323	0.14660962	2.4738717	0.686223	0.0
TraesCS1A02G164600	0	0	1	TraesCS1A02G164600.1	7.8033004	5.310467	0.6805411	20.6113	1.097238
TraesCS1A02G164700	0	0	1	TraesCS1A02G164700.1	8.018635	4.96447	0.6191166	18.232067	0.49398634
TraesCS1A02G164800	0	0	1	TraesCS1A02G164800.2	9.51243	9.014249	0.94762844	55.054047	0.5517607
TraesCS1A02G164900	0	0	1	TraesCS1A02G164900.1	16.618809	16.155752	0.97213656	62.2279	0.0323039
TraesCS1A02G165000	0	0	1	TraesCS1A02G165000.1	9.925937E-4	0.0058722636	5.91608	0.03474078	0.0
TraesCS1A02G165100	0	0	1	TraesCS1A02G165100.1	0.004928519	0.01915061	3.885672	0.101737335	0.0
TraesCS1A02G165200	0	0	1	TraesCS1A02G165200.1	0.039797213	0.21280521	5.347239	1.2555	0.0
TraesCS1A02G165300	0	0	1	TraesCS1A02G165300.1	13.558225	5.996822	0.4423014	31.871977	1.9258467
TraesCS1A02G165400	0	0	1	TraesCS1A02G165400.1	19.39533	51.416557	2.6509764	258.25833	0.0
TraesCS1A02G165500	0	0	1	TraesCS1A02G165500.1	6.8411336	3.7564366	0.54909563	16.092358	0.91432
TraesCS1A02G165600	0	0	1	TraesCS1A02G165600.1	1.0344962	1.8731575	1.8106953	9.295822	0.008763733
TraesCS1A02G165700	0	0	1	TraesCS1A02G165700.1	88.64033	102.230705	1.1533204	381.85266	0.008754467
TraesCS1A02G165800	0	0	1	TraesCS1A02G165800.1	35.225323	20.518295	0.5824871	114.09396	4.67691
TraesCS1A02G165900	0	0	1	TraesCS1A02G165900.1	2.8023896	0.99495506	0.35503808	6.1574035	1.1398894
TraesCS1A02G166000	0	0	1	TraesCS1A02G166000.1	0.059305526	0.07685653	1.2959422	0.26810327	0.0
TraesCS1A02G166100	0	0	1	TraesCS1A02G166100.1	92.59708	138.44826	1.4951688	543.0573	0.23963867
TraesCS1A02G166200	0	0	1	TraesCS1A02G166200.1	7.6299763	8.997591	1.1792424	35.627483	0.0
TraesCS1A02G166300	0	0	1	TraesCS1A02G166300.1	0.0058296653	0.018686214	3.2053666	0.081023335	0.0
TraesCS1A02G166400	0	0	1	TraesCS1A02G166400.1	0.018355455	0.0538178	2.9319787	0.28867733	0.0
TraesCS1A02G166500	0	0	1	TraesCS1A02G166500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G166600	0	0	1	TraesCS1A02G166600.1	18.177774	52.372585	2.881133	295.94333	0.07887877
TraesCS1A02G166800	0	0	1	TraesCS1A02G166800.1	2.0428307	0.9298544	0.45517936	4.2716064	0.23203167
TraesCS1A02G166900	0	0	1	TraesCS1A02G166900.2	5.006958	2.3993547	0.47920403	10.302388	1.46622
TraesCS1A02G167000	0	0	1	TraesCS1A02G167000.1	0.13610834	0.13648818	1.0027907	0.77420235	0.0
TraesCS1A02G167100	0	0	1	TraesCS1A02G167100.1	0.016041053	0.03267296	2.036834	0.14697833	0.0
TraesCS1A02G167200	0	0	1	TraesCS1A02G167200.1	29.238277	14.676066	0.50194705	66.95617	6.67959
TraesCS1A02G167300	0	0	1	TraesCS1A02G167300.1	1.9566609	0.78644913	0.4019343	3.8886662	0.34593832
TraesCS1A02G167400	0	0	1	TraesCS1A02G167400.1	4.4003744	3.9253588	0.89205116	15.093433	0.26597667
TraesCS1A02G167500	0	0	1	TraesCS1A02G167500.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G167600	0	0	1	TraesCS1A02G167600.1	4.5169754	3.1107578	0.6886816	12.561733	0.153369
TraesCS1A02G167700	0	0	1	TraesCS1A02G167700.1	0.1929379	0.4236473	2.1957705	1.5868623	0.0
TraesCS1A02G167800	0	0	1	TraesCS1A02G167800.1	0.022045089	0.04408209	1.9996332	0.1781724	0.0
TraesCS1A02G167900	0	0	1	TraesCS1A02G167900.1	0.038691375	0.14389272	3.7189867	0.7669548	0.0
TraesCS1A02G168100	0	0	1	TraesCS1A02G168100.1	8.146444	5.657133	0.6944297	20.901033	0.011580567
TraesCS1A02G168200	0	0	1	TraesCS1A02G168200.1	0.09081873	0.2397187	2.6395292	1.3623834	0.0
TraesCS1A02G168300	0	0	1	TraesCS1A02G168300.1	0.055384282	0.08089969	1.4606978	0.2824145	0.0
TraesCS1A02G168400	0	0	1	TraesCS1A02G168400.1	13.435334	12.499491	0.93034464	52.1097	0.0
TraesCS1A02G168500	0	0	1	TraesCS1A02G168500.1	0.50553215	0.8638735	1.7088399	3.1983666	0.0
TraesCS1A02G168600	0	0	1	TraesCS1A02G168600.1	18.651987	27.304106	1.4638711	158.936	0.89254165
TraesCS1A02G168700	0	0	1	TraesCS1A02G168700.1	1.5826195	0.7481847	0.47275084	3.3247666	0.27197233
TraesCS1A02G168800	0	0	1	TraesCS1A02G168800.1	1.3432353	0.79012036	0.58822185	3.5014634	0.14923833
TraesCS1A02G168900	0	0	1	TraesCS1A02G168900.1	13.240893	4.88018	0.36856878	24.500566	4.480263
TraesCS1A02G169000	0	0	1	TraesCS1A02G169000.1	9.705175	3.7366843	0.38501975	22.473366	3.57791
TraesCS1A02G169100	0	0	1	TraesCS1A02G169100.1	10.149727	7.709856	0.75961214	42.94953	2.6229832
TraesCS1A02G169200	0	0	1	TraesCS1A02G169200.1	0.7552595	0.5766557	0.7635199	1.9626434	0.10369583
TraesCS1A02G169300	0	0	1	TraesCS1A02G169300.1	0.12859295	0.1209678	0.94070315	0.377247	0.0
TraesCS1A02G169400	0	0	1	TraesCS1A02G169400.1	0.038729962	0.03198716	0.8259022	0.10702718	0.0
TraesCS1A02G169500	0	0	1	TraesCS1A02G169500.1	2.8574264	1.7991927	0.62965494	6.907853	0.0
TraesCS1A02G169600	0	0	1	TraesCS1A02G169600.1	3.9789288	1.5201089	0.38203973	8.01042	0.58668965
TraesCS1A02G169700	0	0	1	TraesCS1A02G169700.1	5.274958E-4	0.0014232692	2.698162	0.0062563866	0.0
TraesCS1A02G169800	0	0	1	TraesCS1A02G169800.1	0.004084635	0.011415522	2.794747	0.048035875	0.0
TraesCS1A02G169900	0	0	1	TraesCS1A02G169900.1	0.06166748	0.06570118	1.0654105	0.21364133	0.0
TraesCS1A02G170000	0	0	1	TraesCS1A02G170000.1	8.980827	4.985435	0.55511975	26.682568	2.9035068
TraesCS1A02G170100	0	0	1	TraesCS1A02G170100.1	5.0052223	7.1692686	1.4323577	27.165066	0.04635348
TraesCS1A02G170200	0	0	1	TraesCS1A02G170200.1	3.7824256	1.8400978	0.48648617	8.297283	0.585531
TraesCS1A02G170300	0	0	1	TraesCS1A02G170300.1	2.854298	1.2057949	0.42244887	5.4452	0.874892
TraesCS1A02G170400	0	0	1	TraesCS1A02G170400.1	0.021091128	0.023674052	1.122465	0.063234344	0.0
TraesCS1A02G170500	0	0	1	TraesCS1A02G170500.1	5.9844995	1.4861912	0.2483401	8.964006	2.4628267
TraesCS1A02G170600	0	0	1	TraesCS1A02G170600.1	25.805088	20.939997	0.81146777	68.612564	1.1776065
TraesCS1A02G170700	0	0	1	TraesCS1A02G170700.1	1.3903245	2.0583556	1.4804857	7.046199	0.0
TraesCS1A02G170800	0	0	1	TraesCS1A02G170800.2	1.1421772	2.5380502	2.2221158	13.915167	0.0026145
TraesCS1A02G170900	0	0	1	TraesCS1A02G170900.1	5.180082	1.7476653	0.33738178	9.193486	2.1587033
TraesCS1A02G171000	0	0	1	TraesCS1A02G171000.1	0.44775662	0.38400713	0.8576247	1.4920896	0.0
TraesCS1A02G171100	0	0	1	TraesCS1A02G171100.1	0.0	0.0	NaN	0.0	0.0
TraesCS1A02G171200	0	0	1	TraesCS1A02G171200.1	3.1430945	1.1974381	0.38097426	6.59048	1.6488267
TraesCS1A02G171300	0	0	1	TraesCS1A02G171300.1	1.1886053	1.9096348	1.606618	10.0572605	0.0
TraesCS1A02G171400	0	0	1	TraesCS1A02G171400.1	2.7597213	1.6051292	0.58162725	7.01812	0.279682
TraesCS1A02G171500	0	0	1	TraesCS1A02G171500.1	0.48862758	0.21756513	0.44525757	0.956585	0.096007
TraesCS1A02G171600	0	0	1	TraesCS1A02G171600.1	3.8151493	2.9015284	0.76052815	12.955129	0.476773
TraesCS1A02G171700	0	0	1	TraesCS1A02G171700.1	4.4107533	2.108788	0.47810158	8.547522	0.99100935
TraesCS1A02G171800	0	0	1	TraesCS1A02G171800.1	0.6032566	0.7767908	1.2876624	4.70132	0.051124167
TraesCS1A02G171900	0	0	1	TraesCS1A02G171900.1	0.021537906	0.069927774	3.2467303	0.401237	0.0
TraesCS1A02G172100	0	0	1	TraesCS1A02G172100.1	5.2601566	3.7000353	0.7034078	15.6482	0.5689537
TraesCS1A02G172200	0	0	1	TraesCS1A02G172200.1	0.004967388	0.013579447	2.7337196	0.056052	0.0
TraesCS1A02G172300	0	0	1	TraesCS1A02G172300.1	5.5789175	2.2329683	0.40025118	10.103732	1.3654946
TraesCS1A02G172400	0	0	1	TraesCS1A02G172400.1	5.1160954E-4	0.003026723	5.91608	0.017906334	0.0
TraesCS1A02G172600	0	0	1	TraesCS1A02G172600.1	5.390548	19.98841	3.7080479	107.6151	0.0
TraesCS1A02G172700	0	0	1	TraesCS1A02G172700.1	27.914547	29.05635	1.0409036	129.831	0.43573266
TraesCS1A02G172800	0	0	1	TraesCS1A02G172800.1	10.270425	33.209164	3.2334754	200.69067	0.086838335
TraesCS1A02G172900	0	0	1	TraesCS1A02G172900.1	2.8560951E-5	1.6896887E-4	5.91608	9.996333E-4	0.0
TraesCS1A02G173000	0	0	1	TraesCS1A02G173000.1	1.2957685	2.25277	1.738559	8.503533	0.0
TraesCS1A02G173100	0	0	1	TraesCS1A02G173100.2	8.732582	6.3212676	0.7238715	26.872744	0.3319643
TraesCS1A02G173200	0	0	1	TraesCS1A02G173200.3	10.452508	5.976895	0.5718145	22.250967	2.49212
TraesCS1A02G173300	0	0	1	TraesCS1A02G173300.1	0.08360736	0.17921223	2.1434982	0.8545073	0.0
TraesCS1A02G173400	0	0	1	TraesCS1A02G173400.1	69.79863	26.294125	0.37671402	121.7426	12.3021
TraesCS1A02G173500	0	0	1	TraesCS1A02G173500.1	0.42795622	0.26656508	0.6228793	1.4034374	0.11551667
TraesCS1A02G173600	0	0	1	TraesCS1A02G173600.1	51.5455	290.48434	5.6354938	1720.3767	0.07054336
TraesCS1A02G173700	0	0	1	TraesCS1A02G173700.1	5.130208	3.888284	0.7579194	14.273666	0.19999516
TraesCS1A02G173800	0	0	1	TraesCS1A02G173800.1	3.6625547	5.213078	1.4233447	21.667513	0.0
TraesCS1A02G173900	0	0	1	TraesCS1A02G173900.1	0.03116527	0.041939918	1.3457261	0.20328891	0.0
TraesCS1A02G174000	0	0	1	TraesCS1A02G174000.1	0.17411956	0.22370674	1.284788	1.3842853	0.0482601
TraesCS1A02G174100	0	0	1	TraesCS1A02G174100.1	0.445461	0.24470414	0.54932785	1.2190733	0.0
